model,kind,a,b,ari_cut,coph_corr,triplet_agree
clip_b,boot_pair,14,29,0.8892791168990393,0.9316585903571583,0.9343
clip_b,boot_pair,15,16,0.8753549295922666,0.9372428606073018,0.9328
clip_b,boot_pair,15,17,0.8757060990048973,0.952787820713437,0.9464
clip_b,boot_pair,15,18,0.7967568568299733,0.9361205088574092,0.9442
clip_b,boot_pair,15,19,0.868476491179623,0.9524433162127509,0.9548
clip_b,boot_pair,15,20,0.8920645780986622,0.9369625185999798,0.9357
clip_b,boot_pair,15,21,0.9234833264707744,0.9429975795548718,0.9288
clip_b,boot_pair,15,22,0.904541531384602,0.9331083869351562,0.9287
clip_b,boot_pair,15,23,0.8393782672093417,0.9403528876405933,0.9379
clip_b,boot_pair,15,24,0.878631481105524,0.9419191460889458,0.9356
clip_b,boot_pair,15,25,0.8841580285904584,0.9279958401725581,0.922
clip_b,boot_pair,15,26,0.8839233932749896,0.9530103738256958,0.9471
clip_b,boot_pair,15,27,0.8755604377770955,0.9443280884882935,0.9245
clip_b,boot_pair,15,28,0.85022692704791,0.939034172671345,0.9463
clip_b,boot_pair,15,29,0.9212683527455064,0.9542030463423385,0.942
clip_b,boot_pair,16,17,0.9163016831367612,0.950375139040654,0.9434
clip_b,boot_pair,16,18,0.845027691828884,0.9390222131361315,0.9397
clip_b,boot_pair,16,19,0.8952479126498214,0.9290218082775249,0.9235
clip_b,boot_pair,16,20,0.8481813462707444,0.9417340220360443,0.9377
clip_b,boot_pair,16,21,0.8577693930234185,0.9165657192353537,0.9131
clip_b,boot_pair,16,22,0.8536962815869834,0.9555175392585552,0.9602
clip_b,boot_pair,16,23,0.8974323558593167,0.9380933686626202,0.9328
clip_b,boot_pair,16,24,0.8406563896650896,0.9458976025321757,0.9397
clip_b,boot_pair,16,25,0.8482611416744237,0.9281896263587945,0.9167
clip_b,boot_pair,16,26,0.9123650465082059,0.9392066101081822,0.9441
clip_b,boot_pair,16,27,0.9209414806932219,0.9577876113867314,0.9495
clip_b,boot_pair,16,28,0.9175058825751001,0.9377324081218914,0.9399
clip_b,boot_pair,16,29,0.8752548408281985,0.9316620822193963,0.9283
clip_b,boot_pair,17,18,0.8666138239685358,0.9461760566654995,0.9434
clip_b,boot_pair,17,19,0.9045715474339779,0.9486846216681194,0.9327
clip_b,boot_pair,17,20,0.8558947494033656,0.9558846432071255,0.9595
clip_b,boot_pair,17,21,0.8678119570896442,0.9343765280953248,0.9179
clip_b,boot_pair,17,22,0.858509243502963,0.9532465918209678,0.9413
clip_b,boot_pair,17,23,0.8978325956928326,0.9536897609370435,0.9345
clip_b,boot_pair,17,24,0.8224167695920072,0.949805479836564,0.9611
clip_b,boot_pair,17,25,0.8601845374823331,0.9395238179328748,0.9182
